index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.sueddeutsche.de/muenchen/ebersberg/energiekrise-duengemittel-ernte-ernteausfall-landwirtschaft-landkreis-ebersberg-1.5660260,https://www.sueddeutsche.de/muenchen/ebersberg/energiekrise-duengemittel-ernte-ernteausfall-landwirtschaft-landkreis-ebersberg-1.5660260,0,www.sueddeutsche.de,Dünger knapp: Was die Energiekosten für die Landwirtschaft bedeuten - Ebersberg - SZ.de,Bauern im Landkreis Ebersberg bekommen die Energiekrise zu spüren. Warum ein Teil der Ernte bedroht ist.,https://www.sueddeutsche.de/image/sz.1.5660261/1200x675?v=1664008036,2022-09-21T20:16:19Z,https://web.archive.org/web/20220921201619/https://www.sueddeutsche.de/muenchen/ebersberg/energiekrise-duengemittel-ernte-ernteausfall-landwirtschaft-landkreis-ebersberg-1.5660260,,,de,'Ernte'
https://de.rt.com/europa/149615-medien-grossbritannien-will-20-jahre/,https://de.rt.com/europa/149615-medien-grossbritannien-will-20-jahre/,0,de.rt.com,Medien: Großbritannien will 20 Jahre lang LNG aus den USA beziehen — RT DE,"Großbritannien steht trotz geringer Lieferungen aus Russland vor einer gesamteuropäischen Gaskrise. Bloomberg-Quellen zufolge erwartet die britische Regierung, noch vor dem Winter langfristige Lieferungen von Flüssigerdgas aus den USA abschließen zu können.",https://web.archive.org/web/20220922162349im_/https://cdni.russiatoday.com/deutsch/images/2022.09/article/632c5477b480cc684412c8ce.jpg,2022-09-22T16:23:49Z,https://web.archive.org/web/20220922162349/https://de.rt.com/europa/149615-medien-grossbritannien-will-20-jahre/,,,de,'Winter'
https://www.welt.de/regionales/hamburg/article241224615/Energie-sparen-So-kommen-Menschen-in-der-Stadt-gut-durch-den-Winter.html,https://www.welt.de/regionales/hamburg/article241224615/Energie-sparen-So-kommen-Menschen-in-der-Stadt-gut-durch-den-Winter.html,0,www.welt.de,Energie sparen: So kommen Menschen in der Stadt gut durch den Winter - WELT,"Wie kommen Städter in der Energiekrise am besten durch die dunkle Jahreszeit? Stadtklima-Forscherin Katharina Heinke Schlünzen sieht Vorteile in der dichten Bebauung, rät dazu, häufiger Gäste einzuladen – und verrät, was man vermeiden sollte.",https://web.archive.org/web/20220925054235im_/https://img.welt.de/img/regionales/hamburg/mobile241224611/7921358327-ci16x9-w1200/Waermebild.jpg,2022-09-25T05:34:39Z,https://web.archive.org/web/20220925054235/https://www.welt.de/regionales/hamburg/article241224615/Energie-sparen-So-kommen-Menschen-in-der-Stadt-gut-durch-den-Winter.html,,,de,'Winter'
https://www.wiwo.de/politik/deutschland/gasumlage-wohl-gestoppt-gasumlage-2022-kommt-die-abgabe-nun-doch-nicht/28565762.html,https://www.wiwo.de/politik/deutschland/gasumlage-wohl-gestoppt-gasumlage-2022-kommt-die-abgabe-nun-doch-nicht/28565762.html,0,www.wiwo.de,Gasumlage vor dem Aus: Gasumlage 2022: Kommt die Abgabe nun doch nicht?,Der Abschied vom russischen Gas dürfte für die Deutschen ab Herbst nochmal teurer werden. Dann schlägt der Bund einige Cent auf die Kilowattstunde Gas auf. Was bisher zur neuen Gasumlage bekannt ist.,https://www.wiwo.de/images/energiekosten-gasflamme-in-durchlauferhitzer/28534650/3-format11240.jpg,2022-09-27T15:15:00Z,https://web.archive.org/web/20220927165524/https://www.wiwo.de/politik/deutschland/gasumlage-wohl-gestoppt-gasumlage-2022-kommt-die-abgabe-nun-doch-nicht/28565762.html,Wenige Tage vor der geplanten Einführung des Gasumlage scheint nichts mehr sicher. Denn inzwischen steht fest: Der Bund übernimmt den Gaskonzern Uniper. Der sollte aber hauptsächlich von der Gasumlag… [+14233 chars],,de,'Herbst'
https://www.focus.de/finanzen/news/heizperiode-beginnt-heizen-statt-geizen-fuenf-fehler-sollten-sie-jetzt-vermeiden_id_153988726.html,https://www.focus.de/finanzen/news/heizperiode-beginnt-heizen-statt-geizen-fuenf-fehler-sollten-sie-jetzt-vermeiden_id_153988726.html,0,www.focus.de,Heizperiode beginnt! Fünf Fehler sollten Sie vermeiden - FOCUS online,"Die Temperaturen sinken, die Heizperiode beginnt. Doch diesen Herbst und Winter drohen hohe Heizkosten. Gas, Strom, Heizöl und Holz sind teurer als im Vorjahr. FOCUS online zählt alltägliche Fehler auf, die zur heftigen Kostenfalle werden und die Sie jetzt unbedingt vermeiden sollten.",https://p6.focus.de/img/fotos/id_124248786/imago0162514663h.jpg?im=Crop%3D%280%2C288%2C3464%2C1732%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=medium&hash=0622d7e9fb18b2820ed0f5a5202211c65b192317ddaf6cff16cfa619d00760de,2022-09-28T09:13:23+02:00,https://web.archive.org/web/20220926095143/https://www.focus.de/finanzen/news/heizperiode-beginnt-heizen-statt-geizen-fuenf-fehler-sollten-sie-jetzt-vermeiden_id_153988726.html,,,de,'Herbst'
https://www.kicker.de/energiekrise-im-wintersport-wie-hart-werden-die-einschnitte-919171/artikel,https://www.kicker.de/energiekrise-im-wintersport-wie-hart-werden-die-einschnitte-919171/artikel,0,www.kicker.de,Energiekrise im Wintersport: Wie hart werden die Einschnitte?,"Slalom in Garmisch, Vierschanzen-Tournee in Oberstdorf, Bobrennen in Winterberg. Dafür braucht es auch viel Energie. Doch die ist nun extrem teuer. Wie hart werden die Einschnitte für den Wintersport?","https://derivates.kicker.de/image/upload/w_4000,h_2250,c_fill,g_auto:subject/w_1200,q_auto/v1/2022/09/28/c5331fe7-66aa-40c3-bf4c-55c490b378c3.jpeg",2022-09-28T18:15:38Z,https://web.archive.org/web/20220928195703/https://www.kicker.de/energiekrise-im-wintersport-wie-hart-werden-die-einschnitte-919171/artikel,"Slalom in Garmisch, Vierschanzen-Tournee in Oberstdorf, Bobrennen in Winterberg. Dafür braucht es auch viel Energie. Doch die ist nun extrem teuer. Wie hart werden die Einschnitte für den Wintersport… [+7005 chars]",,de,'Winter'
https://www.faz.net/aktuell/wirtschaft/gasverbrauch-netzagentur-chef-klaus-mueller-ermahnt-zum-sparen-18351047.html,https://www.faz.net/aktuell/wirtschaft/gasverbrauch-netzagentur-chef-klaus-mueller-ermahnt-zum-sparen-18351047.html,0,www.faz.net,Netzagentur-Chef kritisiert zu hohen Gasverbrauch,"Der Gasverbrauch lag in der vergangenen Woche laut Bundesnetzagentur 14,5 Prozent über dem Durchschnitt. Netzagentur-Chef Müller appelliert zum Sparen – sonst sei eine Gasmangellage im Winter schwer vermeidbar.",https://media1.faz.net/ppmedia/aktuell/wirtschaft/1513937392/1.8351051/facebook_teaser/klaus-mueller-praesident-der.jpg,2022-09-29T10:31:01Z,https://web.archive.org/web/20220929104115/http://www.faz.net/aktuell/wirtschaft/gasverbrauch-netzagentur-chef-klaus-mueller-ermahnt-zum-sparen-18351047.html,"In der Bundesnetzagentur wächst die Sorge, dass Deutschland im Winter in eine Gasmangellage läuft und sich die Industrie auf eine Gasrationierung einstellen muss. Auslöser sind neue Zahlen über den p… [+2924 chars]",,de,'Winter'
https://www.welt.de/wirtschaft/article241327333/Otto-Konzern-laesst-Bueros-auf-15-Grad-abkuehlen-und-schliesst-Gebaeude-im-Winter.html,https://www.welt.de/wirtschaft/article241327333/Otto-Konzern-laesst-Bueros-auf-15-Grad-abkuehlen-und-schliesst-Gebaeude-im-Winter.html,0,www.welt.de,Otto-Konzern lässt Büros auf 15 Grad abkühlen und schließt ganze Gebäude im Winter,"Der Versand-Konzern verkündet ein großes Energiesparpaket für den Winter. Ganze Bürogebäude sollen schließen. Die Mitarbeiter sollen zusammenrücken oder von zu Hause arbeiten. Die Personalchefin betont die „neue Kreativität“, die durch diese Bedingungen entst…",https://img.welt.de/img/regionales/hamburg/mobile225133785/5131352927-ci16x9-w1200/urn-newsml-dpa-com-20090101-210127-99-189610-large-4-3-jpg.jpg,2022-09-29T11:43:31Z,https://web.archive.org/web/20220929115835/https://www.welt.de/wirtschaft/article241327333/Otto-Konzern-laesst-Bueros-auf-15-Grad-abkuehlen-und-schliesst-Gebaeude-im-Winter.html,"Die Hamburger Otto-Gruppe will im Winter große Teile ihrer Bürogebäude schließen, um Energie zu sparen. Das betriebseigene Gas-Blockheizkraftwerk in der Hamburger Zentrale soll sogar komplett runterf… [+2198 chars]",,de,'Winter'
https://www.spiegel.de/wirtschaft/service/gaspreisbremse-die-plumpe-scholz-ansage-ist-gefaehrlich-a-6de9f8db-a3bc-4a37-ac6f-ed36cbd6ba47,https://www.spiegel.de/wirtschaft/service/gaspreisbremse-die-plumpe-scholz-ansage-ist-gefaehrlich-a-6de9f8db-a3bc-4a37-ac6f-ed36cbd6ba47,0,www.spiegel.de,Gaspreisbremse: Die plumpe Scholz-Ansage ist gefährlich,"Der Kanzler mobilisiert 200 Milliarden Euro für soziale Entlastungen in der Energiekrise. Das ist gut und richtig. Leider kommuniziert er die Hilfen derart falsch, dass nun später im Winter eine Gasknappheit droht.",https://cdn.prod.www.spiegel.de/images/8644b146-16fd-46a1-b576-7ccb727f29ef_w1280_r1.77_fpx49_fpy53.jpg,2022-09-29T16:31:02Z,https://web.archive.org/web/20220929163138/https://www.spiegel.de/wirtschaft/service/gaspreisbremse-die-plumpe-scholz-ansage-ist-gefaehrlich-a-6de9f8db-a3bc-4a37-ac6f-ed36cbd6ba47,"Jetzt im russischen Wirtschaftskrieg gegen Europa, der hauptsächlich über die Gaspreise ausgetragen wird könnte man sich gut ein ähnliches Momentum vorstellen. Man könnte Stimmungen gezielt so lenken… [+1081 chars]",,de,'Winter'
https://www.faz.net/aktuell/politik/inland/gaskrise-wirtschaft-kritisiert-kretschmann-scharf-18352802.html,https://www.faz.net/aktuell/politik/inland/gaskrise-wirtschaft-kritisiert-kretschmann-scharf-18352802.html,0,www.faz.net,F.A.Z. exklusiv: Wirtschaft fÃ¼hlt sich von Kretschmann im Stich gelassen,"Bei den Unternehmen in Baden-WÃ¼rttemberg wÃ¤chst die Ungeduld. Die Gaskrise trifft sie hÃ¤rter als die Pandemie. Viele Ã¼berlebten den Winter so nicht, heiÃŸt es.",https://media0.faz.net/ppmedia/aktuell/2678217852/1.8352844/facebook_teaser/eine-giesserei-der-schuler-ag.jpg,2022-09-29T17:13:53Z,https://web.archive.org/web/20220929171454/http://www.faz.net/aktuell/politik/inland/gaskrise-wirtschaft-kritisiert-kretschmann-scharf-18352802.html,In der baden-wÃ¼rttembergischen Wirtschaft wÃ¤chst die Kritik am Management der Gaskrise durch die grÃ¼n-schwarze Landesregierung. Wir sehen die wirtschaftliche Lage maximal kritisch. Die Wirtschaft bekâ€¦ [+4560 chars],,de,'Winter'
